('🙄', '✔', 2)
('😊', '✔', 1)
('😁', '✔', 4)
('✔', '😁', 2)
('👀', '😁', 3)
('🤔', '🙏', 76)
('👀', '😄', 5)
('👇', '👀', 30)
('👇', '😁', 7)
('👇', '😄', 80)
('👀', '😊', 28)
('🤔', '🚅', 1)
('💡', '👍', 1)
('👉', '🇱', 19)
('👈', '🇱', 3)
('👈', '🇷', 1)
('😁', '🙏', 4)
('✔', '🙏', 1)
('✔', '👀', 1)
('🙏', '👀', 4)
('🙄', '👆', 3)
('😳', '👆', 3)
('👆', '😳', 6)
('👆', '🤔', 4)
('👆', '😡', 1)
('👆', '🖕', 14)
('👇', '🖕', 5)
('😳', '🖕', 1)
('🙄', '🖕', 6)
('💗', '🎀', 3)
('💗', '👉', 1)
('🎀', '👉', 1)
('😄', '✔', 1)
('🤣', '✔', 1)
('✔', '🤣', 1)
('👉', '🎵', 1)
('🤦🏼♀️', '💩', 3)
('❤️', '⭐️', 164)
('👀', '✔', 1)
('✔', '😊', 1)
('😧', '👇', 1)
('😳', '😧', 4)
('🤭', '😨', 4)
('😧', '😨', 8)
('😊', '🐸', 11)
('😘', '🙇', 2)
('😘', '💚', 19)
('😘', '🐸', 12)
('🙇', '💚', 7)
('🙇', '🐸', 6)
('🙇', '👌', 9)
('🙏', '🐸', 6)
('🙏', '👌', 10)
('😕', '😵', 7)
('😕', '😈', 1)
('😵', '😁', 2)
('😵', '😈', 1)
('😁', '😈', 12)
('😕', '😑', 11)
('😰', '😲', 5)
('😰', '😑', 1)
('😰', '😤', 3)
('😲', '😑', 3)
('😲', '😤', 10)
('😑', '😤', 49)
('😭', '👶', 6)
('💰', '😕', 3)
('😤', '💊', 1)
('💰', '😰', 7)
('💰', '😞', 9)
('😕', '💰', 3)
('😕', '💊', 1)
('😕', '😷', 1)
('💊', '😵', 10)
('💊', '😷', 2)
('💊', '😞', 1)
('😰', '😷', 2)
('😰', '😞', 6)
('😵', '😷', 13)
('😵', '😞', 7)
('😫', '😁', 1)
('💪', '💚', 2)
('💪', '🐸', 2)
('🐸', '💚', 5)
('👌', '💚', 10)
('👏', '😤', 7)
('👶', '👪', 1)
('👌', '😤', 4)
('👌', '😡', 2)
('👌', '😬', 2)
('👌', '😠', 3)
('💚', '👏', 8)
('💚', '😤', 2)
('💚', '😡', 1)
('💚', '😬', 1)
('💚', '😠', 2)
('👏', '🐸', 4)
('👏', '😬', 1)
('👏', '😠', 2)
('🐸', '😤', 2)
('🐸', '😡', 1)
('🐸', '😬', 3)
('🐸', '😠', 2)
('👧', '😤', 1)
('😃', '😨', 3)
('😃', '😧', 2)
('😃', '😥', 2)
('😨', '😧', 9)
('😨', '😥', 4)
('😧', '😥', 2)
('😞', '😷', 1)
('😕', '😦', 4)
('😦', '😰', 3)
('😞', '😰', 5)
('😞', '😵', 6)
('😞', '🙇', 1)
('😢', '🙇', 3)
('😢', '😖', 6)
('🙇', '😖', 1)
('🙏', '😖', 4)
('🗳', '🤦♂️', 2)
('😷', '😰', 1)
('😷', '😅', 1)
('😵', '😅', 11)
('😰', '😅', 1)
('😅', '😞', 2)
('🔜', '⏳', 1)
('🔜', '⌛', 1)
('🔜', '🔚', 1)
('⏳', '⌛', 2)
('⏳', '🔚', 1)
('⌛', '🔚', 1)
('❌', '❎', 1)
('❌', '🔚', 1)
('❎', '🔚', 1)
('💰', '😤', 2)
('😤', '😭', 5)
('🔜', '💯', 1)
('🔥', '⏳', 2)
('😧', '💰', 1)
('😧', '😰', 5)
('💚', '👇', 4)
('💚', '🙇', 5)
('🐸', '🙇', 1)
('🐸', '🙏', 1)
('👌', '🙇', 2)
('😟', '💊', 1)
('😟', '💚', 1)
('😰', '😦', 1)
('😰', '😟', 1)
('😰', '😧', 6)
('😰', '🙇', 2)
('😰', '🙏', 2)
('😵', '😦', 1)
('😵', '😟', 1)
('😵', '😧', 7)
('😵', '😢', 2)
('😵', '🙇', 2)
('😵', '🙏', 4)
('😲', '😦', 1)
('😲', '😟', 3)
('😲', '😧', 5)
('😲', '😵', 12)
('😲', '😢', 6)
('😲', '😥', 4)
('😲', '🙇', 1)
('😲', '🙏', 15)
('😦', '😟', 4)
('😦', '😨', 2)
('😦', '😧', 4)
('😦', '😵', 3)
('😦', '🙇', 1)
('😦', '🙏', 1)
('😟', '😨', 4)
('😟', '😧', 2)
('😟', '😰', 3)
('😟', '😥', 1)
('😟', '🙇', 1)
('😟', '🙏', 10)
('😨', '😭', 13)
('😨', '🙇', 1)
('😨', '🙏', 5)
('😧', '😵', 9)
('😧', '😢', 1)
('😧', '😭', 6)
('😧', '🙇', 1)
('😧', '🙏', 2)
('😭', '🙇', 2)
('😥', '🙇', 1)
('😥', '🙏', 27)
('😰', '💰', 2)
('😰', '😩', 3)
('😞', '💰', 5)
('😞', '😩', 5)
('😵', '💰', 5)
('💰', '😩', 2)
('😶', '😏', 1)
('😕', '😃', 2)
('😕', '😉', 4)
('✋', '😤', 1)
('✋', '😡', 1)
('😤', '😫', 1)
('😫', '👊', 1)
('😍', '😠', 3)
('😍', '😡', 4)
('😁', '💚', 1)
('😂', '💚', 17)
('😍', '🐸', 5)
('💚', '💯', 9)
('🐸', '💯', 6)
('💰', '🐸', 1)
('💰', '😦', 1)
('💰', '😟', 1)
('💰', '😧', 4)
('💰', '😨', 5)
('😦', '😩', 1)
('😟', '😩', 2)
('😨', '😩', 14)
('👧', '😢', 2)
('👧', '😵', 1)
('👧', '😞', 1)
('😢', '😵', 4)
('🙇', '🙇', 6)
('🙏', '🙇', 4)
('😞', '😥', 5)
('😞', '😮', 1)
('😞', '😨', 5)
('😞', '💚', 2)
('😞', '🐸', 1)
('😞', '👌', 2)
('😥', '😕', 1)
('😥', '😮', 2)
('😥', '😵', 1)
('😥', '💚', 1)
('😥', '🐸', 1)
('😥', '👌', 2)
('😕', '💚', 1)
('😕', '🐸', 1)
('😮', '😰', 1)
('😮', '😨', 1)
('😮', '💚', 4)
('😮', '🐸', 3)
('😰', '💚', 1)
('😰', '🐸', 1)
('😰', '👌', 1)
('😨', '💚', 3)
('😨', '🐸', 3)
('😵', '💚', 5)
('😵', '🐸', 4)
('😵', '👌', 4)
('😕', '😟', 1)
('😦', '😲', 2)
('😦', '😡', 1)
('😦', '😤', 1)
('😟', '😲', 1)
('😟', '😤', 8)
('😕', '😐', 5)
('😕', '😩', 3)
('😕', '👀', 2)
('😐', '😩', 1)
('😐', '👀', 5)
('😩', '👀', 5)
('👆', '😭', 5)
('👆', '🙇', 2)
('🙇', '👀', 2)
('😊', '🙇', 3)
('😅', '🙇', 1)
('😇', '🙇', 1)
('😫', '😷', 1)
('😫', '😕', 11)
('😫', '😨', 1)
('😷', '😕', 1)
('😷', '😨', 3)
('😊', '🙌', 1)
('😊', '😷', 2)
('😊', '😵', 1)
('🙌', '😷', 1)
('🙌', '😵', 1)
('👌', '😷', 2)
('👌', '😵', 3)
('🐸', '😟', 1)
('😷', '💰', 2)
('😷', '😧', 1)
('🐸', '👏', 8)
('😧', '😷', 3)
('😢', '😷', 1)
('😢', '😤', 6)
('😢', '👌', 2)
('😠', '😢', 6)
('😠', '👌', 3)
('😡', '👌', 5)
('💚', '😰', 1)
('💚', '😵', 2)
('💚', '😲', 3)
('💚', '💰', 2)
('💚', '😨', 2)
('💚', '😧', 2)
('💚', '😱', 1)
('💚', '😷', 1)
('🐸', '😰', 1)
('🐸', '😵', 2)
('🐸', '😲', 2)
('🐸', '💰', 4)
('🐸', '😨', 2)
('🐸', '😧', 2)
('🐸', '😱', 1)
('🐸', '😷', 1)
('👌', '😰', 1)
('👌', '💰', 2)
('👌', '😨', 2)
('👌', '😧', 2)
('😲', '💰', 9)
('😨', '😱', 9)
('😨', '😷', 2)
('😧', '😱', 3)
('😧', '😲', 5)
('😱', '😷', 26)
('😭', '😤', 4)
('💰', '😢', 1)
('😤', '😊', 3)
('😤', '😅', 2)
('👇', '💚', 14)
('😤', '😣', 8)
('😠', '😣', 3)
('😡', '😣', 2)
('😣', '👇', 8)
('😅', '😍', 6)
('😅', '😘', 21)
('👆', '💚', 3)
('👆', '🐸', 3)
('👆', '😍', 2)
('💚', '👆', 1)
('🐸', '👆', 1)
('🐸', '😍', 1)
('👌', '👆', 1)
('👇', '🐸', 11)
('😮', '😘', 1)
('👆', '😕', 2)
('👆', '😐', 7)
('👆', '😑', 2)
('👆', '😉', 9)
('👇', '😕', 5)
('👇', '😑', 2)
('😐', '😉', 5)
('😑', '😉', 1)
('😅', '😰', 1)
('😍', '👀', 15)
('😘', '👀', 2)
('💚', '👀', 2)
('😢', '👀', 1)
('🎥', '👀', 7)
('🐶', '😢', 3)
('😢', '😍', 9)
('😞', '😍', 1)
('😐', '☑', 1)
('😊', '®', 1)
('😵', '😘', 3)
('😧', '😘', 3)
('😧', '💚', 2)
('😧', '🐸', 2)
('😧', '👌', 2)
('😲', '😘', 2)
('😲', '💚', 1)
('😲', '🐸', 1)
('😲', '👌', 1)
('😞', '😉', 1)
('😞', '💪', 1)
('😢', '👊', 3)
('😢', '💪', 1)
('😵', '😉', 1)
('😵', '👊', 1)
('😵', '💪', 1)
('😨', '😞', 2)
('😧', '😞', 2)
('😲', '😞', 5)
('😮', '😠', 1)
('😭', '💚', 13)
('😥', '😞', 3)
('😤', '😁', 2)
('👌', '😢', 1)
('😍', '😵', 2)
('😘', '😡', 3)
('😘', '😵', 2)
('😡', '😵', 19)
('😤', '😮', 3)
('😠', '😵', 2)
('👌', '😩', 1)
('😢', '😱', 12)
('😞', '😱', 1)
('😁', '🐱', 1)
('😅', '🐱', 3)
('🐱', '😂', 3)
('😁', '😕', 1)
('😁', '😮', 1)
('👌', '😕', 1)
('👌', '😮', 1)
('☑', '😕', 1)
('☑', '😐', 1)
('☑', '😑', 1)
('☑', '😁', 1)
('☑', '😂', 1)
('😐', '😂', 69)
('😑', '😁', 2)
('😞', '😡', 28)
('😞', '😤', 27)
('😩', '😠', 7)
('😞', '😧', 3)
('😞', '😲', 3)
('😩', '😧', 3)
('😩', '😨', 4)
('😩', '😰', 1)
('😭', '😧', 2)
('😭', '😞', 9)
('😠', '😧', 1)
('😠', '😰', 1)
('😡', '😧', 2)
('😡', '😨', 2)
('😡', '😞', 9)
('😤', '😧', 1)
('😤', '😨', 3)
('😤', '😰', 2)
('😤', '😞', 3)
('👍', '💞', 3)
('👍', '💖', 5)
('😵', '😮', 1)
('💚', '🐕', 1)
('🐕', '👌', 1)
('🐶', '👌', 1)
('🏥', '👌', 1)
('😭', '💰', 32)
('💰', '😥', 2)
('👌', '😞', 3)
('😞', '👇', 2)
('😞', '👎', 2)
('😠', '💚', 2)
('😠', '🐸', 2)
('😡', '💚', 3)
('😡', '🐸', 2)
('😤', '💚', 2)
('😤', '🐸', 3)
('😠', '😝', 1)
('😠', '😜', 1)
('😡', '😝', 4)
('😡', '😜', 1)
('😡', '💪', 3)
('😤', '😃', 1)
('😤', '😝', 1)
('😤', '😜', 1)
('😤', '💪', 1)
('😃', '😝', 3)
('😃', '😜', 4)
('😃', '💪', 6)
('😃', '💚', 5)
('😃', '🐸', 6)
('😝', '💚', 1)
('😝', '🐸', 2)
('😝', '👌', 1)
('😜', '💪', 4)
('😜', '💚', 1)
('😜', '🐸', 1)
('😅', '💚', 3)
('😍', '🙇', 1)
('😮', '😶', 1)
('😮', '😐', 2)
('😶', '💚', 1)
('😶', '🐸', 1)
('😐', '💚', 1)
('😐', '🐸', 1)
('😃', '👒', 1)
('🐸', '👒', 1)
('👒', '💚', 1)
('👒', '🐸', 1)
('👒', '👌', 1)
('⬇️', '⤵️', 21)
('😕', '😅', 3)
('💚', '😞', 2)
('💚', '😔', 1)
('💚', '😥', 1)
('👌', '😔', 1)
('👌', '😥', 1)
('😔', '💰', 7)
('😔', '😲', 3)
('😮', '📱', 1)
('😮', '😃', 2)
('📱', '😃', 1)
('👌', '🎥', 1)
('❤️', '👏🏼', 22)
('😮', '😧', 1)
('💥', '❓', 20)
('🇺', '❓', 45)
('🇸', '❓', 63)
('😮', '😓', 1)
('🐂', '💥', 16)
('🐂', '😢', 10)
('🐂', '👇', 16)
('👋', '👌', 3)
('😱', '😤', 16)
('😡', '👮', 1)
('😠', '👮', 1)
('👮', '😠', 1)
('👮', '😬', 1)
('👌', '👋', 1)
('😊', '🙆', 1)
('😆', '🙆', 1)
('😆', '🙇', 1)
('😆', '🙏', 8)
('🙆', '🙇', 1)
('🙆', '🙏', 3)
('🙆', '👌', 1)
('😂', '🙏🏻', 21)
('🙏🏻', '🤫', 4)
('🤫', '❤️', 4)
('😃', '😵', 49)
('😵', '😍', 6)
('🇬', '🌎', 2)
('🇷', '🌎', 4)
('🇷', '🌍', 2)
('🎯', '😤', 1)
('💚', '😢', 1)
('😭', '😖', 8)
('🙇', '😍', 1)
('🙏', '😍', 9)
('😢', '😮', 4)
('😭', '😮', 1)
('😮', '😞', 2)
('😱', '😧', 1)
('💛', '👌', 1)
('💜', '💗', 14)
('💜', '👌', 1)
('😤', '👎', 2)
('💕', '👌', 12)
('😖', '😅', 2)
('👿', '😵', 3)
('👹', '😵', 1)
('😅', '👀', 11)
('😅', '😢', 3)
('😅', '😡', 82)
('😉', '👀', 3)
('😉', '😢', 1)
('👀', '😢', 3)
('😢', '💚', 22)
('🐸', '💞', 1)
('🐸', '💕', 1)
('💞', '💕', 13)
('💞', '👌', 2)
('↘️', '⬇️', 4)
('↘️', '🔽', 4)
('⬇️', '🔽', 2)
('⬇️', '↙️', 4)
('🔽', '⬇️', 2)
('🔽', '↙️', 4)
('↙️', '↙️', 1)
('😫', '😓', 1)
('😫', '💚', 1)
('😵', '😓', 1)
('😓', '💚', 1)
('👏', '💚', 1)
('😅', '🐸', 7)
('😭', '👿', 10)
('💯', '😨', 1)
('💯', '😧', 1)
('💯', '😰', 1)
('💯', '😭', 28)
('😊', '😈', 9)
('😈', '😂', 20)
('😈', '😍', 2)
('😈', '💚', 1)
('😈', '👌', 2)
('😕', '😧', 2)
('😧', '😤', 1)
('😧', '😦', 2)
('😤', '😦', 1)
('🎄', '🐶', 1)
('🎅', '🐶', 1)
('👏', '🎇', 19)
('👏', '🎆', 44)
('👌', '🎉', 1)
('👌', '🎇', 1)
('👌', '🎆', 1)
('😢', '😁', 36)
('🙇', '👇', 4)
('🤣', '🐾', 13)
('🐾', '😂', 6)
('👈', '👊', 1)
('👈', '🔫', 1)
('👈', '🙌🏼', 1)
('👊', '🔫', 4)
('👊', '🙌🏼', 1)
('🔫', '🙌🏼', 1)
('🔆', '⁉️', 1)
('🔆', '🥇', 1)
('🔆', '🏆', 1)
('⁉️', '🥇', 1)
('⁉️', '🏆', 1)
('👈🏼', '👊', 1)
('👈🏼', '🔫', 1)
('❤️', '☀️', 35)
('⭐️', '🌟', 15)
('⭐️', '☀️', 4)
('👊', '❤️', 50)
('👊', '✝️', 6)
('💋', '💛', 6)
('💋', '💚', 6)
('💋', '💜', 19)
('💋', '💙', 9)
('💛', '😍', 6)
('🏴', '🇮', 1)
('👉🏻', '🇮', 1)
('👉🏻', '🇪', 1)
('🗳', '🇮', 1)
('🇮', '🤡', 30)
('🇪', '🤡', 25)
('💶', '💶', 43)
('📰', '👉🏻', 6)
('📰', '🗑', 7)
('👉🏻', '🗑', 6)
('🍌', '🇮', 1)
('🍌', '🇪', 1)
('👩🏿', '👑', 1)
('😉', '🇮', 9)
('🇺', '⚾️', 1)
('🇸', '⚾️', 1)
('⚾️', '👌🏻', 3)
('⚾️', '🌎', 1)
('🇮', '🛳', 1)
('🇪', '🛳', 2)
('🇸', '🛳', 1)
('🛳', '🇮', 1)
('🛳', '🇪', 1)
('👏🏻', '🇮', 2)
('👏🏻', '🇪', 1)
('👏🏻', '🇹', 1)
('🍀', '🗳', 1)
('😢', '✊🏻', 2)
('🗳', '🚫', 1)
('🚫', '🗳', 2)
('👏🏻', '🗳', 2)
('🍝', '🍷', 1)
('🤞🏻', '🇮', 1)
('🤞🏻', '🇹', 1)
('☠', '✂️', 1)
('👇🏻', '💶', 1)
('👇🏻', '💵', 1)
('👇🏻', '💷', 1)
('💶', '💵', 4)
('💶', '💷', 4)
('💵', '💷', 2)
('🇿', '🤡', 1)
('🇦', '🤡', 3)
('🐸', '🥛', 2)
('🥛', '👌🏻', 2)
('🇿', '🇴', 4)
('🇿', '🤔', 4)
('🇼', '🇩', 2)
('🇼', '🇼', 16)
('👇🏻', '🤡', 1)
('🐶', '🌍', 1)
('🐶', '🌎', 1)
('🐶', '🌏', 1)
('🐶', '🦊', 1)
('🌍', '🦊', 1)
('🌎', '🦊', 1)
('🌏', '🦊', 1)
('📰', '➡️', 1)
('➡️', '🗑', 1)
('🇮', '✌🏻', 1)
('🇪', '✌🏻', 1)
('🇮', '👀', 4)
('🇪', '📺', 1)
('🇪', '👀', 7)
('🤨', '😨', 4)
('🤨', '😔', 5)
('🤨', '😩', 3)
('🤷🏿♂️', '😏', 1)
('🤨', '🙃', 13)
('🌌', '🙌🏿', 1)
('🤭', '🙌🏿', 1)
('🤔', '😩', 30)
('😭', '😱', 25)
('😔', '😏', 2)
('🤨', '😡', 34)
('🤨', '😱', 168)
('😔', '😱', 2)
('🤣', '🙃', 137)
('😒', '😉', 6)
('😏', '🤨', 59)
('😒', '😏', 4)
('💕', '😒', 1)
('🤪', '👏🏿', 3)
('🤞🏾', '😂', 1)
('🎓', '🙌🏿', 2)
('🎓', '🙏🏿', 2)
('🎓', '😍', 2)
('🙌🏿', '🙏🏿', 3)
('🙌🏿', '😍', 1)
('🙏🏿', '😍', 2)
('👩🎓', '👩🎓', 1)
('🤢', '😔', 1)
('😕', '😫', 8)
('🤔', '😷', 15)
('😆', '😭', 434)
('🤚🏿', '🤚🏿', 10)
('😩', '🤚🏿', 1)
('🙃', '🎶', 1)
('🙃', '🎵', 1)
('🙃', '💃🏿', 1)
('🙃', '🕺🏿', 1)
('🙃', '🔥', 1)
('🙃', '🤚🏿', 1)
('🎶', '💃🏿', 13)
('🎶', '🕺🏿', 21)
('🎶', '🤚🏿', 1)
('🎵', '💃🏿', 3)
('🎵', '🕺🏿', 7)
('🎵', '🔥', 44)
('🎵', '🤚🏿', 1)
('💃🏿', '🕺🏿', 3)
('💃🏿', '🔥', 1)
('💃🏿', '🤚🏿', 1)
('🕺🏿', '🔥', 1)
('🕺🏿', '🤚🏿', 1)
('🔥', '🤚🏿', 1)
('😔', '🤨', 2)
('🙆🏾♀️', '🤣', 5)
('🙆🏾♀️', '😂', 3)
('🔥', '😏', 5)
('😩', '😔', 47)
('🛩️', '🎾', 1)
('✈', '🌈', 1)
('💖', '📝', 1)
('💖', '📖', 1)
('📝', '💋', 1)
('📝', '📖', 1)
('💋', '📖', 1)
('⏳', '✒', 1)
('⏳', '😃', 1)
('⏳', '😨', 1)
('✒', '😃', 1)
('✒', '😨', 1)
('🛩️', '📚', 1)
('🛩️', '🐶', 1)
('📚', '🐶', 1)
('🎄', '🐕', 1)
('🎄', '🇬', 2)
('🎄', '🇧', 2)
('🐕', '🇬', 2)
('🐕', '🇧', 2)
('❄️', '🐶', 3)
('💯', '➕', 2)
('💯', '💡', 3)
('➕', '💧', 1)
('➕', '💡', 1)
('💧', '💡', 1)
('🍎', '🍎', 2)
('🔆', '🏥', 4)
('🏥', '🏥', 1)
('🙋🏽♂️', '🙋🏽♀️', 1)
('🙋🏽♂️', '🙋🏻♂️', 2)
('🙋🏽♂️', '🙋🏻♀️', 2)
('🙋🏽♂️', '🙋🏿♂️', 1)
('🙋🏽♂️', '🙋🏿♀️', 1)
('🙋🏽♀️', '🙋🏻♂️', 2)
('🙋🏽♀️', '🙋🏻♀️', 3)
('🙋🏽♀️', '🙋🏿♂️', 1)
('🙋🏻♂️', '🙋🏿♂️', 1)
('🙋🏻♂️', '🙋🏿♀️', 1)
('🙋🏻♀️', '🙋🏿♂️', 1)
('🙋🏿♂️', '🙋🏿♀️', 1)
('☑️', '❎', 5)
('🥰', '🔴', 3)
('™', '🤣', 3)
('🔥', '🤩', 5)
('🍆', '😂', 7)
('↘', '👎', 6)
('↘', '↘', 16)
('↘', '👍', 15)
('👎', '↘', 12)
('👍', '↘', 3)
('☔', '☔', 53)
('☔', '🌞', 6)
('☔', '🐬', 6)
('☔', '🌏', 6)
('☔', '🧸', 6)
('☔', '☀️', 6)
('☔', '🐰', 6)
('☔', '☄️', 6)
('☔', '🌹', 6)
('☔', '🐞', 6)
('☔', '🌺', 6)
('☔', '🦌', 6)
('🌞', '🐬', 2)
('🌞', '🌏', 3)
('🌞', '🧸', 1)
('🌞', '🐰', 1)
('🌞', '☄️', 1)
('🌞', '🐞', 1)
('🌞', '🦌', 1)
('🐬', '🌏', 2)
('🐬', '🧸', 1)
('🐬', '☀️', 2)
('🐬', '🐰', 1)
('🐬', '☄️', 1)
('🐬', '🌹', 1)
('🐬', '🐞', 1)
('🐬', '🌺', 5)
('🐬', '🦌', 1)
('🌏', '🧸', 1)
('🌏', '☀️', 2)
('🌏', '🐰', 1)
('🌏', '☄️', 1)
('🌏', '🌹', 1)
('🌏', '🐞', 1)
('🌏', '🌺', 3)
('🌏', '🦌', 1)
('🧸', '☀️', 1)
('🧸', '🐰', 1)
('🧸', '☄️', 1)
('🧸', '🌹', 1)
('🧸', '🐞', 1)
('🧸', '🦌', 1)
('☀️', '🐰', 2)
('☀️', '☄️', 1)
('☀️', '🌹', 5)
('☀️', '🐞', 1)
('☀️', '🌺', 6)
('☀️', '🦌', 1)
('🐰', '☄️', 1)
('🐰', '🌹', 1)
('🐰', '🐞', 1)
('🐰', '🌺', 1)
('🐰', '🦌', 1)
('☄️', '🌹', 1)
('☄️', '🐞', 1)
('☄️', '🌺', 1)
('☄️', '🦌', 1)
('🌹', '🐞', 1)
('🌹', '🌺', 10)
('🌹', '🦌', 1)
('🐞', '🌺', 1)
('🌺', '🦌', 1)
('🙏🏽', '👍', 1)
('🚨', '🥰', 7)
('🤩', '🔴', 1)
('✌️', '♥️', 33)
('🇨', '✊', 2)
('🇦', '✊', 4)
('😃', '✊', 2)
('💔', '🇵', 7)
('✅', '🔲', 2)
('💗', '🌞', 3)
('💗', '💃', 2)
('💗', '👒', 2)
('💗', '🎻', 2)
('💗', '👼', 2)
('🌞', '😍', 3)
('🌞', '💗', 1)
('🌞', '💃', 2)
('🌞', '👒', 2)
('🌞', '🎻', 2)
('🌞', '👼', 2)
('😍', '💃', 2)
('😍', '👒', 2)
('😍', '🎻', 2)
('💃', '👒', 1)
('💃', '👼', 1)
('👒', '🎻', 1)
('👒', '👼', 1)
('🎻', '👼', 1)
('✊', '🔥', 14)
('🎼', '❤️', 2)
('😊', '🎊', 1)
('😊', '🎉', 2)
('😊', '🎈', 2)
('🔨', '➡️', 2)
('🤣', '👊🏼', 1)
('👊🏼', '🇺', 9)
('👊🏼', '🇸', 9)
('⛲️', '⛲️', 1)
('⛲️', '💃', 10)
('⛲️', '😌', 2)
('⛲️', '😂', 6)
('💃', '😌', 1)
('💃', '😂', 11)
('😌', '💃', 4)
('🥜', '🐿️', 1)
('🐿️', '🥜', 1)
('🐟', '🎣', 1)
('👉🏼', '👈🏼', 19)
('🕰', '🇺', 1)
('🕰', '🇸', 1)
('🕰', '⚖️', 3)
('🇺', '🕰', 2)
('🇸', '🕰', 2)
('⚖️', '🕰', 3)
('〽️', '✅', 38)
('🦅', '✅', 38)
('〽️', '🏹', 1)
('〽️', '🇺', 6)
('〽️', '🇸', 6)
('👇', '🤢', 6)
('🇺', '👥', 3)
('🇸', '👥', 4)
('🍓', '🇺', 2)
('🍓', '🇸', 2)
('🍓', '🍇', 2)
('🍓', '🍊', 4)
('🇺', '🍒', 4)
('🇺', '🍑', 50)
('🇺', '🍇', 2)
('🇺', '🍋', 2)
('🇺', '🍉', 2)
('🇺', '🍓', 2)
('🇺', '🍌', 2)
('🇸', '🍒', 4)
('🇸', '🍑', 50)
('🇸', '🍇', 2)
('🇸', '🍋', 2)
('🇸', '🍉', 2)
('🇸', '🍓', 2)
('🇸', '🍌', 2)
('🍒', '🍑', 2)
('🍒', '🍇', 3)
('🍒', '🍋', 4)
('🍒', '🍉', 2)
('🍒', '🍌', 2)
('🍒', '🍊', 3)
('🍑', '🍇', 2)
('🍑', '🍊', 3)
('🍇', '🍌', 2)
('🍋', '🍉', 2)
('🍋', '🍌', 2)
('🍋', '🍊', 3)
('🍌', '🍊', 2)
('🍓', '🎈', 2)
('🍒', '🎈', 1)
('🍑', '🎈', 1)
('🍇', '🎈', 1)
('🍋', '🎈', 1)
('🍉', '🎈', 1)
('🍌', '🎈', 1)
('🍊', '🎈', 1)
('🐍', '💥', 3)
('🌱', '💖', 3)
('🌱', '🌸', 7)
('🌱', '😂', 4)
('💖', '🌸', 7)
('🌸', '😂', 1)
('🍊', '🚫', 24)
('🍊', '🌴', 72)
('🍊', '🙏🏼', 36)
('🍊', '🌞', 72)
('🍊', '💯', 18)
('🚫', '🌴', 48)
('🚫', '🙏🏼', 24)
('🚫', '🌞', 48)
('🌴', '🙏🏼', 121)
('🌴', '🌞', 152)
('🌴', '💯', 48)
('🙏🏼', '🌞', 74)
('🙏🏼', '💯', 21)
('🌞', '💯', 38)
('😂', '〰️', 14)
('〰️', '〰️', 98)
('〰️', '💛', 16)
('〰️', '💙', 29)
('💛', '〰️', 12)
('〽️', '🐇', 23)
('🦅', '🐇', 23)
('🖍', '🖍', 6)
('💩', '❗', 1)
('💩', '💯', 1)
('💩', '💞', 1)
('❗', '💯', 1)
('❗', '💞', 5)
('❗', '😉', 1)
('❗', '😁', 1)
('💯', '💞', 4)
('💞', '😉', 3)
('😤', '👇🏼', 6)
('〽️', '💯', 13)
('🦅', '💯', 13)
('👊🏻', '✅', 1)
('〽️', '🙏🏻', 1)
('🦅', '🙏🏻', 1)
('🌎', '〰️', 4)
('🌎', '🚨', 6)
('🌎', '🙏🏻', 1)
('〰️', '🚨', 4)
('〰️', '🙏🏻', 2)
('〰️', '🌏', 4)
('〰️', '🌍', 4)
('🚨', '〰️', 4)
('🚨', '🌏', 2)
('🚨', '🌍', 3)
('🙏🏻', '〰️', 2)
('🙏🏻', '🚨', 1)
('🙏🏻', '🌏', 1)
('🙏🏻', '🌍', 1)
('📣', '🎆', 8)
('📣', '🎇', 8)
('📣', '🎈', 4)
('🎆', '⭐', 12)
('🎇', '⭐', 12)
('⭐', '🎉', 12)
('⭐', '🎈', 6)
('⭐', '🎊', 12)
('🛑', '🐀', 1)
('👉', '🐀', 1)
('🐀', '❗️', 1)
('💯', '🏌🏾♂️', 75)
('💯', '♥️', 5)
('🏌🏾♂️', '🏌🏾♂️', 45)
('🏌🏾♂️', '♥️', 5)
('🏌🏾♂️', '💯', 25)
('♥️', '💯', 5)
('♥️', '🏌🏾♂️', 5)
('🇺', '⚜️', 44)
('🇸', '⚜️', 44)
('⚜️', '🌴', 22)
('⚜️', '💯', 22)
('⚜️', '🌸', 77)
('🌴', '🌸', 49)
('💯', '🌸', 20)
('🇺', '🙌🏻', 6)
('🇸', '🙌🏻', 6)
('👏🏼', '🙌🏻', 4)
('🚀', '🛸', 10)
('🛸', '👾', 6)
('🛸', '🛸', 7)
('👾', '🛸', 8)
('❤️', '🎁', 3)
('😨', '😓', 2)
('😨', '😕', 2)
('😓', '😕', 1)
('😂', '💢', 1)
('👇', '💢', 1)
('🤣', '💢', 1)
('💥', '🍀', 72)
('💥', '🙏🏼', 74)
('🍀', '🙏🏼', 144)
('🍀', '🔥', 48)
('🍀', '🎉', 57)
('💯', '🙏🏼', 70)
('🙏🏼', '🔥', 76)
('🙏🏼', '🎉', 48)
('🇺', '🐈', 44)
('🇸', '🐈', 44)
('🌴', '🐕', 121)
('🌴', '🌟', 22)
('🌴', '🐈', 121)
('💥', '🐕', 22)
('💥', '🌟', 30)
